OBJECTID,SCH_ACADEMIC_YEAR,SCH_ESIS_ID,SCH_EDUCATION_TYPE_EN,SCH_EDUCATION_TYPE_AR,SCH_NAME_EN,SCH_NAME_AR,SCH_GENDER_EN,SCH_GENDER_AR,SCH_CURRICULUM_EN,SCH_CURRICULUM_AR,SCH_GRADES_EN,SCH_GRADES_AR,SCH_CYCLE_EN,SCH_CYCLE_AR,SCH_REGION_EN,SCH_REGION_AR,SCH_DISTRICT_EN,SCH_DISTRICT_AR,SCH_COMMUNITY,SCH_PHONE,SCH_EMAIL_ADDRESS,SCH_WEBSITE,SCH_AVERAGE_TUITION_FEE,X,Y,latitude,longitude,geometry_type
115,2024,9303,Private,خاص,Bhavans Pearl Wisdom School,مدرسة بهافانز بيرل ويزدم,Mixed,مختلط,Private Indian,خاص - هندي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37220905,9303@adek.gov.ae,https://bhavanspearlalain.com/,11747,55.71151321,24.18564614,24.185646140000074,55.71151321000008,Point
116,2024,9163,Private,خاص,Liwa International School - Falaj Hazaa,مدرسة ليوا الدولية- فلج هزاع,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37810444,9163@adek.gov.ae,http://www.liwaschool.ae,24742,55.7108263,24.19222606,24.192226060000053,55.710826300000065,Point
117,2024,9138,Private,خاص,Al Dar Private School,مدرسة الدار الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,HILI,هيلي,UGDAT AL HUSOON,37832215,9138@adek.gov.ae,http://www.aldarps.net,8004,55.7928859,24.31898102,24.318981020000024,55.792885900000044,Point
118,2024,9129,Private,خاص,Ain Al Khaleej Private School,مدرسة عين الخليج الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37811232,9129@adek.gov.ae,http://www.ainalkhaleejschool.com/contacts.html,9942,55.7128341,24.19377897,24.19377897000004,55.712834100000066,Point
119,2024,9141,Private,خاص,Al Israa Private School ,مدرسة الإسراء الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL KHIBEESI,الخبيصي,AL MERYAL,37612155,9141@adek.gov.ae,www.esraaps.com,5844,55.69559313,24.23443693,24.234436930000072,55.69559313000008,Point
120,2024,9347,Private,خاص,Universal Philippine School,مدرسة يونيفرسال الفلبينية,Mixed,مختلط,Private Philippine,خاص - فلبيني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,N/A,9347@adek.gov.ae,N/A,9325,55.7054014,24.19351325,24.193513250000024,55.70540140000003,Point
121,2024,9316,Private,خاص,Raha International School - Khalifa ,مدرسة الراحة انترناشيونال- خليفة ,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE25,N/A,9316@adek.gov.ae,https://www.ris.ae/,56351,54.58868051,24.4094956,24.40949560000007,54.588680510000074,Point
122,2024,9175,Private,خاص,Asian International Private School - Madinat Zayed,المدرسة الآسيوية الدولية الخاصة- مدينة زايد,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Dhafra Region,منطقة الظفرة,MADINAT ZAYED,مدينة زايد,MZE1_04,28847470,9175@adek.gov.ae,http://www.asianintlschool.com ,5441,53.70871007,23.65403787,23.654037870000025,53.70871007000005,Point
123,2024,9239,Private,خاص,Abu Dhabi Island International Private School,مدرسة جزيرة أبوظبي العالمية الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL TIWAYYA,الطوية,EIDAN AL RIDDA,37227666,9239@adek.gov.ae,http://www.adiips.org ,22105,55.7041472,24.26050627,24.260506270000064,55.70414720000008,Point
124,2024,9100,Private,خاص,Bait Al Maqdes International Private School,مدرسة بيت المقدس الدولية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME11,25527500,9100@adek.gov.ae,http://www.bmaqds-sch.com,7723,54.53282436,24.32682151,24.32682151000006,54.53282436000006,Point
125,2024,9315,Private,خاص,The Spanish School Of Abu Dhabi,المدرسة الاسبانية في أبوظبي,Mixed,مختلط,Private Spanish,خاص - اسباني,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,AL BATEEN,البطين,W16,N/A,9315@adek.gov.ae,https://spanishschool.ae/,38900,54.35000395,24.45519936,24.45519936000005,54.35000395000003,Point
126,2024,9231,Private,خاص,Bateen World Academy,البطين أكاديميّة عالمية,Mixed,مختلط,Private British,خاص - بريطاني,"G06,G07,G08,G09,G10","السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع,السنة التاسعة/الصف الثامن,السنة العاشرة/الصف التاسع,السنة الحادية عشرة/الصف العاشر",Cycle 2 & Cycle 3,"الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W18_01,28132000,albateensec.pvt@adek.gov.ae,bateenworldacademy.ae ,68524,54.36128722,24.4578429,24.45784290000006,54.361287220000065,Point
127,2024,7155,Private,خاص,Emirates Private British,الإمارات الخاصة منهج بريطاني,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37679322,9155@adek.gov.ae,https://epsalain.ae,9660,55.69968543,24.19109134,24.19109134000007,55.699685430000045,Point
128,2024,9220,Private,خاص,Yas Academy School,مدرسة أكاديمية ياس,Mixed,مختلط,Private MoE,خاص - وزارة,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E18_03,26678900,9220@adek.gov.ae,http://yas.academy,9839,54.38017361,24.48028617,24.480286170000056,54.38017361000004,Point
129,2024,8086,Private,خاص,Gems American Academy Llc,اكاديمية جيمس الأمريكية أبوظبي,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE1,25574880,9086@adek.gov.ae,http://www.gemsaa-abudhabi.com/,78540,54.56516537,24.42907604,24.42907604000004,54.565165370000045,Point
130,2024,9003,Private,خاص,Al Nahda National School For Boys,مدرسة النهضة الوطنية للبنين ,Boys,بنين,Private British,خاص - بريطاني,"G04,G05,G06,G07,G08,G09,G10,G11,G12","الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL NAHYAN,آل نهيان,E22,22041600,9003@adek.gov.ae,http://www.nahdaschools.com,24052,54.38689485,24.45862556,24.45862556000003,54.38689485000003,Point
131,2024,9120,Private,خاص,Sunrise English Private School,مدرسة الشروق الانجليزية الخاصة,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,MOHAMED BIN ZAYED CITY,مدينة محمد بن زايد,ME9,25529989,9120@adek.gov.ae,http://www.seps-auh.com,8941,54.53084002,24.33842903,24.338429030000043,54.53084002000003,Point
132,2024,9343,Private,خاص,Al Maharat Private School ,المهارات الخاصة ,Mixed,مختلط,Private British,خاص - بريطاني,"FS1,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08","N/A,FS2/روضة أولى,السنة الأولى/روضة ثانية,السنة الثانية/الصف الأول,السنة الثالثة/الصف الثاني,السنة الرابعة/الصف الثالث,السنة الخامسة/الصف الرابع,السنة السادسة/الصف الخامس,السنة السابعة/الصف السادس,السنة الثامنة/الصف السابع,السنة التاسعة/الصف الثامن",ECE & KG & Cycle 1 & Cycle 2,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Abu Dhabi,أبوظبي,SHAKHBOUT CITY,مدينة شخبوط,MSH19,25576099,9343@adek.gov.ae,http://aps.almaharatschools.com/,26107,54.64597675,24.37420738,24.37420738000003,54.645976750000045,Point
133,2024,8139,Private,خاص,Al Dhafra Private Schools ,مدارس الظفرة الخاصة - العين ,Mixed,مختلط,Private American,خاص - امريكي,"G09,G10,G11,G12","التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37671123,aldhafraaa.pvt@adek.gov.ae,http://alain.dhafraschools.com,23093,55.71753052,24.20061045,24.200610450000056,55.71753052000008,Point
134,2024,9121,Private,خاص,International School Of Choueifat - Khalifa,مدرسة الشويفات الدولية- مدينة خليفة,Mixed,مختلط,Private SABIS,خاص - اجنبي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SW3,25562555,9121@adek.gov.ae,https://isckhalifacity.sabis.net/,29023,54.5670496,24.41453939,24.414539390000073,54.567049600000075,Point
135,2024,9229,Private,خاص,Rawafed Private School,مدرسة الروافد الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE44,26662663,9229@adek.gov.ae,http://www.rawafedschool.com/portal/,29833,54.58433715,24.42895406,24.428954060000024,54.58433715000007,Point
136,2024,9169,Private,خاص,Pakistani Islamic Private School,المدرسة الإسلامية الباكستانية الخاصة,Mixed,مختلط,Private Pakistan,خاص - باكستاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,UGDAT AL MUTAWAA,37677878,9169@adek.gov.ae,http://www.pipsalain.com ,3824,55.70761498,24.19492502,24.194925020000028,55.70761498000007,Point
137,2024,6010,Private,خاص,International Community Schools - Mushrif,مدارس انترناشيونال كوميونيتي- المشرف,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MUSHRIF,المشرف,W52,26330444,6010@adek.gov.ae,http://www.icschool-uae.com/mushrif/index.php,35023,54.39806188,24.43448556,24.43448556000004,54.39806188000006,Point
138,2024,9109,Private,خاص,Islamiya English School,المدرسة الإسلامية الإنجليزية,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL DANAH,الدانة,E18_02,26417773,9109@adek.gov.ae,http://www.islamia.ae/,9641,54.37677025,24.47614396,24.47614396000006,54.37677025000005,Point
139,2024,9332,Private,خاص,Sunrise International School,مدرسة الشروق الدولية,Mixed,مختلط,Private Indian,خاص - هندي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL MANHAL,المنهل,W14_02,26677500,9332@adek.gov.ae,N/A,10097,54.37049141,24.46599243,24.46599243000003,54.37049141000006,Point
140,2024,9004,Private,خاص,Al Manara Private School - Shamkhah,مدرسة المنارة الخاصة- الشامخة,Mixed,مختلط,Private MoE,خاص - وزارة,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SHAMKHAH,الشامخة,SH27,25858621,9004@adek.gov.ae,http://shk.ampss.ae,15326,54.68229434,24.35186505,24.35186505000007,54.682294340000055,Point
141,2024,9235,Private,خاص,Alia International Private School,مدرسة عالية الدولية الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL DHAHIR,الظاهر,DHAHER 3,37848992,9235@adek.gov.ae,aips.ae,16540,55.83181849,24.0990975,24.099097500000028,55.831818490000046,Point
142,2024,9150,Private,خاص,Baraem Al Ain Private Schools - Muwaiji,مدارس براعم العين الخاصة- المويجعي,Mixed,مختلط,Private MoE,خاص - وزارة,"G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",Cycle 1 & Cycle 2 & Cycle 3,"الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37678848,baraaimalainaa.pvt@adek.gov.ae,https://baraem.abudhabi/,7707,55.72211232,24.202869,24.202869000000078,55.722112320000065,Point
143,2024,9125,Private,خاص,International Private School,المدرسة الدولية الخاصة,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL SAROUJ,الصاروج,AL HARMOOZI,37674844,9125@adek.gov.ae,http://www.ips.ae,8857,55.7747782,24.20464862,24.204648620000057,55.77477820000007,Point
144,2024,8117,Private,خاص,The American International Ad,الأمريكية الدولية أبو ظبي ,Mixed,مختلط,International Baccalaureate,خاص - بكالوريا دولية,"G11,G12","الحادي عشر,الثاني عشر",Cycle 3,الحلقة الثالثة,Abu Dhabi,أبوظبي,AL SA`ADAH,السعادة,E40,24444333,9117@adek.gov.ae,https://www.aisa.sch.ae,59900,54.43137082,24.42964407,24.42964407000005,54.43137082000004,Point
145,2024,7174,Private,خاص,Zakher Private British,زاخر الخاصة منهج بريطاني,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع",KG & Cycle 1 & Cycle 2,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية",Al Ain,العين,FALAJ HAZZA',فلج هزاع,MAGR AL DHABI,37810818,zakher.pvt@adek.gov.ae,http://www.zakherprivateschool.com,11762,55.71198967,24.1933902,24.193390200000067,55.71198967000004,Point
146,2024,9244,Private,خاص,Al Yasat Private School,مدرسة الياسات الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SHAMKHAH,الشامخة,SH10,26412300,9244@adek.gov.ae,https://www.alyasat-school.com/en/,42013,54.71059825,24.39517403,24.395174030000078,54.71059825000003,Point
147,2024,9317,Private,خاص,Sabis International School - Ruwais,مدرسة سابس الدولية- الرويس,Mixed,مختلط,Private SABIS,خاص - اجنبي,"PRE-KG,KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","ما قبل الروضة,روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",ECE & KG & Cycle 1 & Cycle 2 & Cycle 3,"حضانة,رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Dhafra Region,منطقة الظفرة,AL DHANNAH CITY,مدينة الظنة,AL DHANNAH CITY,28075000,9317@adek.gov.ae,https://iscabudhabi.sabis.net/,36538,52.65517771,24.07440816,24.074408160000075,52.65517771000003,Point
148,2024,9097,Private,خاص,American Community School,مدرسة الجالية الأميركية ,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,AL SAADIYAT ISLAND,جزيرة السعديات,SDW4,26815115,9097@adek.gov.ae, www.acs.sch.ae,75992,54.43673637,24.52110692,24.521106920000022,54.43673637000006,Point
149,2024,9139,Private,خاص,Al Dhafra Private Schools - Muwaiji ,مدارس الظفرة الخاصة- المويجعي,Mixed,مختلط,Private British,خاص - بريطاني,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL MUWAIJ'I,المويجعي,AL RUWAIKAH,37671123,aldhafraaa.pvt@adek.gov.ae,http://alain.dhafraschools.com,18829,55.71753052,24.20061045,24.200610450000056,55.71753052000008,Point
150,2024,9164,Private,خاص,Madar International School,مدرسة المدار الدولية الخاصة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Al Ain,العين,AL TIWAYYA,الطوية,MAADHI,37611330,9164@adek.gov.ae,http://madarschool.ae,25473,55.68692007,24.24286249,24.24286249000005,55.68692007000004,Point
151,2024,9270,Private,خاص,Adnoc Schools - Ghayathi,مدارس أدنوك- غياثي,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس",KG & Cycle 1,"رياض الأطفال,الحلقة الأولى",Al Dhafra Region,منطقة الظفرة,GHAYATHI,غياثي,MARABA' GHAYATHI,24964482,9270@adek.gov.ae,http://www.adnoc.sch.ae ,32064,52.79813062,23.91124817,23.91124817000008,52.79813062000005,Point
152,2024,9104,Private,خاص,Dar Al Uloom Private School - Baniyas,مدرسة دار العلوم الخاصة - بني ياس,Mixed,مختلط,Private MoE,خاص - وزارة,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,BANI YAS,بني ياس,WB3_A,25831777,9104@adek.gov.ae,http://www.daraluloom.school/en/,7263,54.6311708,24.28954636,24.28954636000003,54.63117080000006,Point
153,2024,9091,Private,خاص,Al Ittihad National Private School - Khalifa,مدرسة الاتحاد الوطنية الخاصة- مدينة خليفة,Mixed,مختلط,Private American,خاص - امريكي,"KG1,KG2,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12","روضة أولى,روضة ثانية,الأول,الثاني,الثالث,الرابع,الخامس,السادس,السابع,الثامن,التاسع,العاشر,الحادي عشر,الثاني عشر",KG & Cycle 1 & Cycle 2 & Cycle 3,"رياض الأطفال,الحلقة الأولى,الحلقة الثانية,الحلقة الثالثة",Abu Dhabi,أبوظبي,KHALIFA CITY,مدينة خليفة,SE16,25562666,9091@adek.gov.ae,http://www.inpsabudhabi.com/,33311,54.58553561,24.403656,24.40365600000007,54.58553561000008,Point
